temp,count_original,count_0,
140,32.00000,0.00000,
140,31.00000,0.00000,
140,31.00000,0.00000,
140,31.00000,0.00000,
140,32.00000,0.00000,
140,31.00000,0.00000,
141,32.00000,0.00000,
141,32.00000,0.00000,
140,32.00000,0.00000,
140,31.00000,0.00000,
140,31.00000,0.00000,
141,32.00000,0.00000,
141,32.00000,0.00000,
141,32.00000,0.00000,
141,33.00000,0.00000,
141,33.00000,0.00000,
141,32.00000,0.00000,
141,32.00000,0.00000,
141,33.00000,0.00000,
142,33.00000,0.00000,
142,33.00000,0.00000,
142,33.00000,0.00000,
142,33.00000,0.00000,
142,33.00000,0.00000,
142,33.00000,0.00000,
142,34.00000,0.00000,
142,34.00000,0.00000,
142,34.00000,0.00000,
142,34.00000,0.00000,
142,34.00000,0.00000,
142,35.00000,0.00000,
142,35.00000,0.00000,
142,34.00000,0.00000,
143,35.00000,0.00000,
142,35.00000,0.00000,
143,35.00000,0.00000,
143,35.00000,0.00000,
143,35.00000,0.00000,
143,35.00000,0.00000,
143,35.00000,0.00000,
143,35.00000,0.00000,
143,36.00000,0.00000,
143,36.00000,0.00000,
144,36.00000,0.00000,
144,36.00000,0.00000,
144,35.00000,0.00000,
144,36.00000,0.00000,
144,36.00000,0.00000,
144,36.00000,0.00000,
144,35.00000,0.00000,
144,35.00000,0.00000,
144,36.00000,0.00000,
145,36.00000,0.00000,
144,37.00000,0.00000,
144,37.00000,0.00000,
144,37.00000,0.00000,
144,37.00000,0.00000,
144,37.00000,0.00000,
145,38.00000,0.00000,
145,38.00000,0.00000,
145,38.00000,0.00000,
145,38.00000,0.00000,
145,38.00000,0.00000,
145,38.00000,0.00000,
145,37.00000,0.00000,
146,38.00000,0.00000,
145,38.00000,0.00000,
146,38.00000,0.00000,
146,38.00000,0.00000,
146,38.00000,0.00000,
146,38.00000,0.00000,
146,38.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
146,39.00000,0.00000,
147,39.00000,0.00000,
147,38.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
147,39.00000,0.00000,
148,39.00000,0.00000,
148,39.00000,0.00000,
148,40.00000,0.00000,
148,39.00000,0.00000,
148,39.00000,0.00000,
148,39.00000,0.00000,
148,39.00000,0.00000,
148,39.00000,0.00000,
148,40.00000,0.00000,
148,39.00000,0.00000,
148,39.00000,0.00000,
148,40.00000,0.00000,
148,39.00000,0.00000,
149,39.00000,0.00000,
149,38.00000,0.00000,
149,39.00000,0.00000,
149,39.00000,0.00000,
149,39.00000,0.00000,
149,40.00000,0.00000,
149,39.00000,0.00000,
149,39.00000,0.00000,
148,38.00000,0.00000,
149,38.00000,0.00000,
149,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,40.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,38.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
150,39.00000,0.00000,
151,39.00000,0.00000,
151,40.00000,0.00000,
151,40.00000,0.00000,
151,39.00000,0.00000,
151,40.00000,0.00000,
151,39.00000,0.00000,
151,39.00000,0.00000,
151,39.00000,0.00000,
151,39.00000,0.00000,
151,39.00000,0.00000,
152,39.00000,0.00000,
152,39.00000,0.00000,
152,39.00000,0.00000,
152,39.00000,0.00000,
152,39.00000,0.00000,
152,39.00000,0.00000,
152,38.00000,0.00000,
152,39.00000,0.00000,
152,38.00000,0.00000,
152,38.00000,0.00000,
152,38.00000,0.00000,
152,38.00000,0.00000,
152,38.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,38.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,37.00000,0.00000,
153,36.00000,0.00000,
153,36.00000,0.00000,
153,36.00000,0.00000,
154,36.00000,0.00000,
154,36.00000,0.00000,
154,36.00000,0.00000,
154,37.00000,0.00000,
154,36.00000,0.00000,
154,37.00000,0.00000,
154,36.00000,0.00000,
154,36.00000,0.00000,
154,36.00000,0.00000,
154,36.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,35.00000,0.00000,
155,34.00000,0.00000,
155,34.00000,0.00000,
155,35.00000,0.00000,
155,34.00000,0.00000,
155,34.00000,0.00000,
156,34.00000,0.00000,
156,34.00000,0.00000,
156,34.00000,0.00000,
156,33.00000,0.00000,
156,34.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,33.00000,0.00000,
156,32.00000,0.00000,
157,33.00000,0.00000,
157,32.00000,0.00000,
157,33.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,0.00000,
157,32.00000,34.00000,
158,32.00000,0.00000,
158,32.00000,34.00000,
158,32.00000,34.00000,
158,31.00000,35.00000,
158,31.00000,35.00000,
158,31.00000,34.00000,
158,31.00000,35.00000,
158,31.00000,35.00000,
158,31.00000,35.00000,
158,31.00000,35.00000,
158,31.00000,35.00000,
158,31.00000,35.00000,
158,30.00000,35.00000,
159,31.00000,35.00000,
159,30.00000,36.00000,
159,30.00000,36.00000,
159,30.00000,36.00000,
159,30.00000,36.00000,
159,30.00000,35.00000,
159,30.00000,36.00000,
159,30.00000,36.00000,
159,29.00000,36.00000,
159,30.00000,35.00000,
159,30.00000,35.00000,
159,30.00000,36.00000,
160,30.00000,36.00000,
160,30.00000,37.00000,
160,30.00000,37.00000,
160,30.00000,37.00000,
160,30.00000,37.00000,
160,30.00000,37.00000,
160,30.00000,38.00000,
160,30.00000,38.00000,
160,29.00000,38.00000,
160,30.00000,38.00000,
160,30.00000,38.00000,
160,29.00000,38.00000,
160,30.00000,37.00000,
161,30.00000,38.00000,
161,30.00000,38.00000,
161,30.00000,38.00000,
161,30.00000,38.00000,
161,30.00000,38.00000,
161,29.00000,38.00000,
161,29.00000,38.00000,
161,29.00000,39.00000,
161,29.00000,39.00000,
161,29.00000,39.00000,
161,29.00000,39.00000,
161,29.00000,39.00000,
161,28.00000,39.00000,
161,29.00000,39.00000,
161,29.00000,39.00000,
162,29.00000,39.00000,
162,29.00000,39.00000,
162,30.00000,39.00000,
162,30.00000,38.00000,
162,30.00000,39.00000,
162,30.00000,39.00000,
162,30.00000,39.00000,
162,30.00000,39.00000,
162,29.00000,39.00000,
163,29.00000,39.00000,
163,29.00000,39.00000,
163,29.00000,39.00000,
163,30.00000,39.00000,
163,30.00000,39.00000,
163,30.00000,39.00000,
163,30.00000,39.00000,
163,30.00000,40.00000,
163,30.00000,39.00000,
163,30.00000,39.00000,
164,29.00000,39.00000,
163,30.00000,39.00000,
164,30.00000,39.00000,
164,30.00000,40.00000,
164,30.00000,39.00000,
164,30.00000,39.00000,
164,30.00000,40.00000,
165,29.00000,39.00000,
164,30.00000,39.00000,
164,30.00000,38.00000,
164,30.00000,39.00000,
164,30.00000,39.00000,
164,30.00000,39.00000,
164,30.00000,40.00000,
164,30.00000,39.00000,
164,30.00000,39.00000,
165,30.00000,38.00000,
165,31.00000,38.00000,
165,30.00000,39.00000,
165,31.00000,39.00000,
165,31.00000,39.00000,
165,31.00000,39.00000,
165,31.00000,39.00000,
